post_id,tweet_date,entity,entity_name,match_tier,stance,stance_source,indices_used,sectors_used,peers_used,used_fallback,pre_vol,pre_ret_1,pre_ret_3,weekday,after_hours,text,raw_eod,abn_idx_eod,abn_sec_eod,abn_peer_eod,band_eod,label_eod,raw_2d,abn_idx_2d,abn_sec_2d,abn_peer_2d,band_2d,label_2d,raw_3d,abn_idx_3d,abn_sec_3d,abn_peer_3d,band_3d,label_3d,raw_1w,abn_idx_1w,abn_sec_1w,abn_peer_1w,band_1w,label_1w,raw_2w,abn_idx_2w,abn_sec_2w,abn_peer_2w,band_2w,label_2w,raw_3w,abn_idx_3w,abn_sec_3w,abn_peer_3w,band_3w,label_3w,raw_1mo,abn_idx_1mo,abn_sec_1mo,abn_peer_1mo,band_1mo,label_1mo,abn_sec_30m,label_30m,abn_sec_1h,label_1h
115067017601499775,2025-08-21,DJT,Trump Media & Technology Group,direct,negative,cache,SPY,,,1,0.0282,-0.0201,-0.0778,3,0,"It is very hard, if not impossible, to win a war without attacking an invaders country. It’s like a great team in sports that has a fantastic defense, but is not allowed to play offense. There is no c",0.0282,0.0164,,,0.0142,NA,-0.0092,-0.0166,,,0.0201,NA,0.0426,0.031,,,0.0246,NA,0.0331,0.0156,,,0.0317,NA,-0.0403,-0.0551,,,0.0449,NA,-0.0224,-0.0533,,,0.055,NA,0.0127,-0.0358,,,0.065,NA,,NA,,NA
115074444617901812,2025-08-22,INTC,Intel,direct,positive,cache,SPY QQQ,SMH,NVDA AMD TSM AVGO,0,0.037,0.0553,-0.0202,4,1,"It is my Great Honor to report that the United States of America now fully owns and controls 10% of INTEL, a Great American Company that has an even more incredible future. I negotiated this Deal with",-0.0373,-0.036,-0.0378,-0.0424,0.0185,NEUTRAL,-0.0451,-0.0479,-0.0553,-0.0634,0.0261,NEUTRAL,-0.0255,-0.0302,-0.0388,-0.0453,0.032,NEUTRAL,-0.0451,-0.0459,-0.0333,-0.029,0.0413,NEUTRAL,-0.04,-0.0511,-0.0494,-0.0394,0.0585,NEUTRAL,-0.0286,-0.0604,-0.0743,-0.0848,0.0716,NEUTRAL,0.1506,0.1093,0.0554,0.0706,0.0847,NEUTRAL,0.0034,UP,0.0144,UP
115081430531030440,2025-08-24,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0292,0.0282,0.0264,6,1,"Keegan Bradley should DEFINITELY be on the American Ryder Cup Team - As Captain!!! He is an AMAZING guy. It will be a great Ryder Cup. At the invite of the PGA Tour, I will be there on Tournament Frid",-0.0255,-0.023,,,0.0146,NA,0.0255,0.0237,,,0.0207,NA,0.0141,0.0101,,,0.0253,NA,-0.0079,-0.0095,,,0.0327,NA,-0.0351,-0.0425,,,0.0462,NA,-0.0119,-0.0381,,,0.0566,NA,-0.0113,-0.0439,,,0.067,NA,,NA,,NA
115084149454997135,2025-08-24,DJT,Trump Media & Technology Group,direct,negative,cache,SPY,,,1,0.0292,0.0282,0.0264,6,1,"Governor Wes Moore of Maryland has asked, in a rather nasty and provocative tone, that I “walk the streets of Maryland” with him. I assume he is talking about out of control, crime ridden, Baltimore? ",-0.0255,-0.023,,,0.0146,NA,0.0255,0.0237,,,0.0207,NA,0.0141,0.0101,,,0.0253,NA,-0.0079,-0.0095,,,0.0327,NA,-0.0351,-0.0425,,,0.0462,NA,-0.0119,-0.0381,,,0.0566,NA,-0.0113,-0.0439,,,0.067,NA,,NA,,NA
115085538447688269,2025-08-24,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0292,0.0282,0.0264,6,1,"The Appellate Court removed incompetent Judge Engoron, but he refused to go, or even to acknowledge them. He’s a highly overturned, CROOKED Judge, who is retiring into a life of lawsuits, along with h",-0.0255,-0.023,,,0.0146,NEUTRAL,0.0255,0.0237,,,0.0207,NEUTRAL,0.0141,0.0101,,,0.0253,NEUTRAL,-0.0079,-0.0095,,,0.0327,NEUTRAL,-0.0351,-0.0425,,,0.0462,NEUTRAL,-0.0119,-0.0381,,,0.0566,NEUTRAL,-0.0113,-0.0439,,,0.067,NEUTRAL,,NEUTRAL,,NEUTRAL
115086563627159779,2025-08-25,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0292,0.0282,0.0264,0,1,"I just watched Sloppy Chris Christie be interviewed on a ratings challenged “News” Show, “This Week With George Slopadopolus,” on ABC Fake News (By the way, what the “hell” happened to Jonathan Karl’s",-0.0255,-0.023,,,0.0146,NEUTRAL,0.0255,0.0237,,,0.0207,NEUTRAL,0.0141,0.0101,,,0.0253,NEUTRAL,-0.0079,-0.0095,,,0.0327,NEUTRAL,-0.0351,-0.0425,,,0.0462,NEUTRAL,-0.0119,-0.0381,,,0.0566,NEUTRAL,-0.0113,-0.0439,,,0.067,NEUTRAL,,NEUTRAL,,NEUTRAL
115089582863713336,2025-08-25,INTC,Intel,direct,neutral,cache,SPY QQQ,SMH,NVDA AMD TSM AVGO,0,0.037,0.0553,-0.0202,0,1,"I PAID ZERO FOR INTEL, IT IS WORTH APPROXIMATELY 11 BILLION DOLLARS. All goes to the USA. Why are “stupid” people unhappy with that? I will make deals like that for our Country all day long. I will al",-0.0373,-0.036,-0.0378,-0.0424,0.0185,NEUTRAL,-0.0451,-0.0479,-0.0553,-0.0634,0.0261,NEUTRAL,-0.0255,-0.0302,-0.0388,-0.0453,0.032,NEUTRAL,-0.0451,-0.0459,-0.0333,-0.029,0.0413,NEUTRAL,-0.04,-0.0511,-0.0494,-0.0394,0.0585,NEUTRAL,-0.0286,-0.0604,-0.0743,-0.0848,0.0716,NEUTRAL,0.1506,0.1093,0.0554,0.0706,0.0847,NEUTRAL,-0.0089,NEUTRAL,0.0144,NEUTRAL
115098660302858709,2025-08-27,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0302,0.0523,0.0426,2,1,"Number One New York Times Bestselling Author, Trey Gowdy, has just written a GREAT new novel, “THE COLOR OF DEATH,” an in-depth study of justice and grief. Trey is also a Political Pro, and a very goo",0.0073,0.0041,,,0.0151,NA,0.0093,0.0025,,,0.0213,NA,-0.0146,-0.0154,,,0.0261,NA,-0.0461,-0.0448,,,0.0337,NA,-0.0512,-0.063,,,0.0477,NA,-0.0489,-0.0716,,,0.0584,NA,-0.0545,-0.0783,,,0.0692,NA,,NA,,NA
115098837339559726,2025-08-27,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0302,0.0523,0.0426,2,1,"I am pleased to report that I have raised, since the Great Presidential Election of 2024, in various forms and political entities, in excess of 1.5 Billion Dollars. MAKE AMERICA GREAT AGAIN!!! Preside",0.0073,0.0041,,,0.0151,NA,0.0093,0.0025,,,0.0213,NA,-0.0146,-0.0154,,,0.0261,NA,-0.0461,-0.0448,,,0.0337,NA,-0.0512,-0.063,,,0.0477,NA,-0.0489,-0.0716,,,0.0584,NA,-0.0545,-0.0783,,,0.0692,NA,,NA,,NA
115098861391135351,2025-08-27,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0302,0.0523,0.0426,2,1,CRIME NUMBERS ARE WAY DOWN IN DC! AMAZING PROGRESS BEING MADE! Thank you for your attention to this matter. President DJT,0.0073,0.0041,,,0.0151,NEUTRAL,0.0093,0.0025,,,0.0213,NEUTRAL,-0.0146,-0.0154,,,0.0261,NEUTRAL,-0.0461,-0.0448,,,0.0337,NEUTRAL,-0.0512,-0.063,,,0.0477,NEUTRAL,-0.0489,-0.0716,,,0.0584,NEUTRAL,-0.0545,-0.0783,,,0.0692,NEUTRAL,,NEUTRAL,,NEUTRAL
115098905035838387,2025-08-27,DJT,Trump Media & Technology Group,direct,negative,cache,SPY,,,1,0.0302,0.0523,0.0426,2,1,Republicans: BAN MAIL-IN VOTING!!! President DJT,0.0073,0.0041,,,0.0151,NA,0.0093,0.0025,,,0.0213,NA,-0.0146,-0.0154,,,0.0261,NA,-0.0461,-0.0448,,,0.0337,NA,-0.0512,-0.063,,,0.0477,NA,-0.0489,-0.0716,,,0.0584,NA,-0.0545,-0.0783,,,0.0692,NA,,NA,,NA
115103943282239129,2025-08-28,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0303,-0.011,0.0028,3,1,"“The Color of Death,” by Trey Gowdy, is a fantastic new book. People love it!!! Get it NOW! President DJT",-0.0162,-0.0188,,,0.0151,NEUTRAL,-0.0395,-0.0361,,,0.0214,NEUTRAL,-0.0641,-0.0533,,,0.0262,NEUTRAL,-0.0816,-0.0845,,,0.0339,NEUTRAL,-0.0729,-0.0889,,,0.0479,NEUTRAL,-0.0723,-0.0955,,,0.0587,NEUTRAL,-0.0723,-0.0977,,,0.0694,NEUTRAL,,NEUTRAL,,NEUTRAL
115106855887002067,2025-08-28,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0303,-0.011,0.0028,3,0,"Governor Pritzker had 6 murders in Chicago this weekend. 20 people were shot. But he doesn’t want to ask me for help. Can this be possible? The people are desperate for me to STOP THE CRIME, something",-0.0179,-0.0142,,,0.0151,NEUTRAL,-0.0431,-0.032,,,0.0213,NEUTRAL,-0.0493,-0.0435,,,0.0261,NEUTRAL,-0.0655,-0.0652,,,0.0338,NEUTRAL,-0.0482,-0.0635,,,0.0477,NEUTRAL,-0.023,-0.0509,,,0.0585,NEUTRAL,-0.0527,-0.0805,,,0.0692,NEUTRAL,,NEUTRAL,,NEUTRAL
115119936158265299,2025-08-30,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0294,-0.0237,-0.0326,5,1,https://x.com/patriot6962/status/1903400696717701378?s=12.  THIS IS RATHER INCREDIBLE. WHO DID IT??? PRESIDENT DJT,-0.0047,-0.009,,,0.0147,NEUTRAL,-0.0111,-0.0209,,,0.0208,NEUTRAL,-0.0233,-0.0415,,,0.0255,NEUTRAL,-0.0064,-0.0242,,,0.0329,NEUTRAL,0.0175,-0.0192,,,0.0465,NEUTRAL,0.0256,-0.0233,,,0.0569,NEUTRAL,-0.0431,-0.091,,,0.0674,NEUTRAL,,NEUTRAL,,NEUTRAL
115120036321239638,2025-08-30,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0294,-0.0237,-0.0326,5,1,"Six people were killed, and 24 people were shot, in Chicago last weekend, and JB Pritzker, the weak and pathetic Governor of Illinois, just said that he doesn’t need help in preventing CRIME. He is CR",-0.0047,-0.009,,,0.0147,NEUTRAL,-0.0111,-0.0209,,,0.0208,NEUTRAL,-0.0233,-0.0415,,,0.0255,NEUTRAL,-0.0064,-0.0242,,,0.0329,NEUTRAL,0.0175,-0.0192,,,0.0465,NEUTRAL,0.0256,-0.0233,,,0.0569,NEUTRAL,-0.0431,-0.091,,,0.0674,NEUTRAL,,NEUTRAL,,NEUTRAL
115120067667186412,2025-08-30,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0294,-0.0237,-0.0326,5,1,"DC is virtually, in just 14 days, a CRIME FREE ZONE. The people living and working there are ecstatic!!! President DJT",-0.0047,-0.009,,,0.0147,NEUTRAL,-0.0111,-0.0209,,,0.0208,NEUTRAL,-0.0233,-0.0415,,,0.0255,NEUTRAL,-0.0064,-0.0242,,,0.0329,NEUTRAL,0.0175,-0.0192,,,0.0465,NEUTRAL,0.0256,-0.0233,,,0.0569,NEUTRAL,-0.0431,-0.091,,,0.0674,NEUTRAL,,NEUTRAL,,NEUTRAL
115120863399877029,2025-08-31,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0294,-0.0237,-0.0326,6,1,"Voter I.D. Must Be Part of Every Single Vote. NO EXCEPTIONS! I Will Be Doing An Executive Order To That End!!! Also, No Mail-In Voting, Except For Those That Are Very Ill, And The Far Away Military. U",-0.0047,-0.009,,,0.0147,NEUTRAL,-0.0111,-0.0209,,,0.0208,NEUTRAL,-0.0233,-0.0415,,,0.0255,NEUTRAL,-0.0064,-0.0242,,,0.0329,NEUTRAL,0.0175,-0.0192,,,0.0465,NEUTRAL,0.0256,-0.0233,,,0.0569,NEUTRAL,-0.0431,-0.091,,,0.0674,NEUTRAL,,NEUTRAL,,NEUTRAL
115120881794624188,2025-08-31,DJT,Trump Media & Technology Group,direct,negative,cache,SPY,,,1,0.0294,-0.0237,-0.0326,6,1,"Enjoy your Labor Day weekend. A big year ahead for the USA, maybe the BEST EVER, if the Tariffs are finally approved by the Courts!!! President DJT",-0.0047,-0.009,,,0.0147,NA,-0.0111,-0.0209,,,0.0208,NA,-0.0233,-0.0415,,,0.0255,NA,-0.0064,-0.0242,,,0.0329,NA,0.0175,-0.0192,,,0.0465,NA,0.0256,-0.0233,,,0.0569,NA,-0.0431,-0.091,,,0.0674,NA,,NA,,NA
115123673064341664,2025-08-31,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0294,-0.0237,-0.0326,6,1,Just watched Hilary Fordwich on the Armstrong Williams Show. She was FANTASTIC -- Really gets “IT.” Thank you to Hilary and Armstrong for a great interview on AMERICA & STRENGTH!!! President DJT,-0.0047,-0.009,,,0.0147,NA,-0.0111,-0.0209,,,0.0208,NA,-0.0233,-0.0415,,,0.0255,NA,-0.0064,-0.0242,,,0.0329,NA,0.0175,-0.0192,,,0.0465,NA,0.0256,-0.0233,,,0.0569,NA,-0.0431,-0.091,,,0.0674,NA,,NA,,NA
115123713005977554,2025-08-31,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0294,-0.0237,-0.0326,6,1,"Miranda Devine and Katie Pavlich were terrific on FoxNews yesterday. Smart, exciting, and really know their “stuff.” Two great professionals. Thank you!!! President DJT",-0.0047,-0.009,,,0.0147,NA,-0.0111,-0.0209,,,0.0208,NA,-0.0233,-0.0415,,,0.0255,NA,-0.0064,-0.0242,,,0.0329,NA,0.0175,-0.0192,,,0.0465,NA,0.0256,-0.0233,,,0.0569,NA,-0.0431,-0.091,,,0.0674,NA,,NA,,NA
115125318282199234,2025-08-31,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0294,-0.0237,-0.0326,6,1,"https://truthsocial.com/@DC_Draino/115118089050516091. NEVER FELT BETTER IN MY LIFE. Also, DC IS A CRIME FREE ZONE! President DJT",-0.0047,-0.009,,,0.0147,NEUTRAL,-0.0111,-0.0209,,,0.0208,NEUTRAL,-0.0233,-0.0415,,,0.0255,NEUTRAL,-0.0064,-0.0242,,,0.0329,NEUTRAL,0.0175,-0.0192,,,0.0465,NEUTRAL,0.0256,-0.0233,,,0.0569,NEUTRAL,-0.0431,-0.091,,,0.0674,NEUTRAL,,NEUTRAL,,NEUTRAL
115125330212310166,2025-08-31,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0294,-0.0237,-0.0326,6,1,"DC IS NOW A CRIME FREE ZONE, IN JUST 12 DAYS!!!  President DJT",-0.0047,-0.009,,,0.0147,NEUTRAL,-0.0111,-0.0209,,,0.0208,NEUTRAL,-0.0233,-0.0415,,,0.0255,NEUTRAL,-0.0064,-0.0242,,,0.0329,NEUTRAL,0.0175,-0.0192,,,0.0465,NEUTRAL,0.0256,-0.0233,,,0.0569,NEUTRAL,-0.0431,-0.091,,,0.0674,NEUTRAL,,NEUTRAL,,NEUTRAL
115126310071570564,2025-09-01,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0294,-0.0237,-0.0326,0,1,Why does Fake News ABC’S This Week With George Slopadopolus have Low IQ “commentator” Donna Brazile on the show? Wasn’t she totally discredited when she gave Crooked Hillary Clinton the questions to a,-0.0047,-0.009,,,0.0147,NEUTRAL,-0.0111,-0.0209,,,0.0208,NEUTRAL,-0.0233,-0.0415,,,0.0255,NEUTRAL,-0.0064,-0.0242,,,0.0329,NEUTRAL,0.0175,-0.0192,,,0.0465,NEUTRAL,0.0256,-0.0233,,,0.0569,NEUTRAL,-0.0431,-0.091,,,0.0674,NEUTRAL,,NEUTRAL,,NEUTRAL
115126421567567735,2025-09-01,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0294,-0.0237,-0.0326,0,1,"This is a total Conflict of Interest. The Judge must RECUSE, IMMEDIATELY!!! President DJT",-0.0047,-0.009,,,0.0147,NEUTRAL,-0.0111,-0.0209,,,0.0208,NEUTRAL,-0.0233,-0.0415,,,0.0255,NEUTRAL,-0.0064,-0.0242,,,0.0329,NEUTRAL,0.0175,-0.0192,,,0.0465,NEUTRAL,0.0256,-0.0233,,,0.0569,NEUTRAL,-0.0431,-0.091,,,0.0674,NEUTRAL,,NEUTRAL,,NEUTRAL
115126426327367030,2025-09-01,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0294,-0.0237,-0.0326,0,1,"Same Judge as on Fed Case. I wonder how that happened??? Must recuse!!! President DJT
“Federal judge blocks Trump effort to expand fast-track deportations” https://www.politico.com/news/2025/08/29/tru",-0.0047,-0.009,,,0.0147,NEUTRAL,-0.0111,-0.0209,,,0.0208,NEUTRAL,-0.0233,-0.0415,,,0.0255,NEUTRAL,-0.0064,-0.0242,,,0.0329,NEUTRAL,0.0175,-0.0192,,,0.0465,NEUTRAL,0.0256,-0.0233,,,0.0569,NEUTRAL,-0.0431,-0.091,,,0.0674,NEUTRAL,,NEUTRAL,,NEUTRAL
115126499944858986,2025-09-01,DJT,Trump Media & Technology Group,direct,negative,cache,SPY,,,1,0.0294,-0.0237,-0.0326,0,1,"More than 15 Trillion Dollars will be invested in the USA, a RECORD. Much of this investment is because of Tariffs. If a Radical Left Court is allowed to terminate these Tariffs, almost all of this in",-0.0047,-0.009,,,0.0147,NA,-0.0111,-0.0209,,,0.0208,NA,-0.0233,-0.0415,,,0.0255,NA,-0.0064,-0.0242,,,0.0329,NA,0.0175,-0.0192,,,0.0465,NA,0.0256,-0.0233,,,0.0569,NA,-0.0431,-0.091,,,0.0674,NA,,NA,,NA
115128985245605660,2025-09-01,PFE,Pfizer,direct,positive,cache,SPY,XLV,UNH JNJ MRK ABBV,0,0.0175,0.0065,-0.0064,0,1,It is very important that the Drug Companies justify the success of their various Covid Drugs. Many people think they are a miracle that saved Millions of lives. Others disagree! With CDC being ripped,0.0101,0.0058,0.0052,0.0042,0.0087,NEUTRAL,0.0024,-0.0074,0.0023,0.0016,0.0124,NEUTRAL,-0.0077,-0.0259,-0.0116,-0.0147,0.0151,NEUTRAL,-0.0073,-0.0251,-0.0143,-0.0083,0.0195,NEUTRAL,-0.0307,-0.0675,-0.031,-0.0483,0.0276,NEUTRAL,-0.0279,-0.0768,-0.0306,-0.0483,0.0338,NEUTRAL,0.0303,-0.0176,0.009,-0.043,0.04,NEUTRAL,0.0,NEUTRAL,0.0042,UP
115128985245605660,2025-09-01,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0294,-0.0237,-0.0326,0,1,It is very important that the Drug Companies justify the success of their various Covid Drugs. Many people think they are a miracle that saved Millions of lives. Others disagree! With CDC being ripped,-0.0047,-0.009,,,0.0147,NA,-0.0111,-0.0209,,,0.0208,NA,-0.0233,-0.0415,,,0.0255,NA,-0.0064,-0.0242,,,0.0329,NA,0.0175,-0.0192,,,0.0465,NA,0.0256,-0.0233,,,0.0569,NA,-0.0431,-0.091,,,0.0674,NA,,NA,,NA
115144078281517668,2025-09-04,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0292,-0.0064,-0.0549,3,1,"The Mayor and Governor should be begging me for help. Crime is out of control in Chicago, potentially one of the greatest cities in the World (Again!). I could fix it in one month! President DJT https",-0.0059,-0.0132,,,0.0146,NEUTRAL,-0.0107,-0.0151,,,0.0207,NEUTRAL,0.0113,0.0044,,,0.0253,NEUTRAL,0.0012,-0.0109,,,0.0327,NEUTRAL,0.0036,-0.0193,,,0.0462,NEUTRAL,0.0083,-0.0204,,,0.0566,NEUTRAL,0.0202,-0.0212,,,0.067,NEUTRAL,,NEUTRAL,,NEUTRAL
115151165397446776,2025-09-05,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0293,-0.0124,-0.0439,4,1,"Jerry Nadler, one of the most disgusting Congressmen in USA History is, at long last, calling it “quits” - He’s finally leaving Congress! I’ve been beating this bum for 40 years, first as a New York C",-0.0083,-0.0018,,,0.0147,NA,0.0137,0.0177,,,0.0207,NA,0.0048,0.0065,,,0.0254,NA,0.0059,-0.0035,,,0.0328,NA,0.0065,-0.01,,,0.0464,NA,0.0,-0.0129,,,0.0568,NA,0.0309,0.0009,,,0.0672,NA,,NA,,NA
115153232183118149,2025-09-05,AAPL,Apple,direct,positive,cache,SPY QQQ DIA,XLK,MSFT NVDA AMD AVGO,0,0.0157,0.0055,0.0329,4,0,"Europe today “hit” another great American company, Google, with a $3.5 Billion Dollar fine, effectively taking money that would otherwise go to American Investments and Jobs. This is on top of the man",-0.0059,-0.0069,-0.0082,-0.0083,0.0073,NEUTRAL,-0.0207,-0.0247,-0.0248,-0.0306,0.0103,NEUTRAL,-0.0523,-0.0559,-0.0746,-0.107,0.0126,NEUTRAL,-0.0219,-0.034,-0.047,-0.0691,0.0163,NEUTRAL,0.0259,-0.0014,-0.0296,-0.0124,0.0231,NEUTRAL,0.0675,0.0432,0.0109,0.0289,0.0283,NEUTRAL,0.0727,0.0332,-0.0171,-0.0116,0.0334,NEUTRAL,-0.0019,NEUTRAL,0.001,NEUTRAL
115168933967621443,2025-09-08,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0268,-0.0048,-0.0234,0,0,"6 people were murdered in Chicago this weekend, 12 others were shot, and in serious condition. This would mean that over the past number of weeks, approximately 50 people were killed, and hundreds wer",0.0,-0.0021,,,0.0136,NEUTRAL,-0.0012,-0.0062,,,0.0192,NEUTRAL,0.0012,-0.0122,,,0.0236,NEUTRAL,0.0331,0.0147,,,0.0304,NEUTRAL,0.0414,0.011,,,0.043,NEUTRAL,0.0006,-0.0249,,,0.0527,NEUTRAL,0.0071,-0.0268,,,0.0623,NEUTRAL,,NEUTRAL,,NEUTRAL
115169843962994945,2025-09-08,AMZN,Amazon,direct,positive,cache,SPY QQQ DIA,XLY,TSLA HD MCD NKE,0,0.016,-0.0142,0.031,0,0,"Gianno Caldwell has written a powerful Book, “The Day My Brother Was Murdered: My Journey Through America's Violent Crime Crisis.” Gianno unfortunately understands the true Horror of the Crime Epidemi",0.008,0.0053,0.0086,0.0127,0.0081,NEUTRAL,-0.0255,-0.0277,-0.0129,-0.0187,0.0115,NEUTRAL,-0.0271,-0.0385,-0.0337,-0.0358,0.0141,NEUTRAL,-0.0209,-0.0369,-0.0414,-0.0199,0.0182,NEUTRAL,-0.0369,-0.067,-0.0571,-0.0164,0.0257,NEUTRAL,-0.06,-0.086,-0.0827,-0.0333,0.0315,NEUTRAL,-0.0617,-0.096,-0.0628,-0.0034,0.0372,NEUTRAL,0.0012,NEUTRAL,-0.0022,NEUTRAL
115171248213293804,2025-09-08,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0272,0.0222,0.0047,0,1,Congratulations to Nick Bosa on an unbelievable play in the San Francisco 49ers’ Win over Seattle. He was born to be a STAR! President DJT,0.0,-0.0021,,,0.0136,NA,-0.0012,-0.0062,,,0.0192,NA,0.0012,-0.0122,,,0.0236,NA,0.0331,0.0147,,,0.0304,NA,0.0414,0.011,,,0.043,NA,0.0006,-0.0249,,,0.0527,NA,0.0071,-0.0268,,,0.0623,NA,,NA,,NA
115177916289896131,2025-09-10,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0271,-0.0088,0.0084,2,1,"Thank you Lenny. Great to be a WINNER, and that is you, a WINNER and a CHAMPION!!! MAKE AMERICA GREAT AGAIN! President DJT https://www.newsmax.com/newsfront/croton-on-hudson-resident-veteran/2025/09/0",-0.0032,-0.0011,,,0.0135,NA,-0.0009,-0.007,,,0.0191,NA,0.0032,-0.0026,,,0.0234,NA,0.0322,0.0224,,,0.0303,NA,0.0316,0.0141,,,0.0428,NA,-0.0304,-0.0525,,,0.0524,NA,0.0192,-0.0135,,,0.062,NA,,NA,,NA
115180154793561569,2025-09-10,DJT,Trump Media & Technology Group,direct,negative,cache,SPY,,,1,0.0271,-0.0088,0.0084,2,1,"Just out: No Inflation!!! “Too Late” must lower the RATE, BIG, right now. Powell is a total disaster, who doesn’t have a clue!!! President DJT",-0.0032,-0.0011,,,0.0135,NA,-0.0009,-0.007,,,0.0191,NA,0.0032,-0.0026,,,0.0234,NA,0.0322,0.0224,,,0.0303,NA,0.0316,0.0141,,,0.0428,NA,-0.0304,-0.0525,,,0.0524,NA,0.0192,-0.0135,,,0.062,NA,,NA,,NA
115183827069786801,2025-09-11,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0269,-0.0012,0.012,3,1,"Great interview by Congressman Mark Harris of North Carolina, on FoxNews. Thank you Mark!!! President DJT",-0.0047,-0.01,,,0.0134,NA,-0.0006,-0.0055,,,0.019,NA,0.0271,0.0168,,,0.0233,NA,-0.0047,-0.0123,,,0.0301,NA,0.0,-0.0134,,,0.0425,NA,-0.0224,-0.047,,,0.0521,NA,0.0041,-0.0247,,,0.0616,NA,,NA,,NA
115199460946450022,2025-09-13,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0257,0.0041,0.0053,5,1,"The only reason crime is somewhat down in Memphis is because the FBI, and others in the Federal Government, at my direction, have been working there for 5 months - on the absolutely terrible Crime num",0.0175,0.0156,,,0.0128,NEUTRAL,0.0186,0.0181,,,0.0182,NEUTRAL,-0.014,-0.0133,,,0.0222,NEUTRAL,0.0163,0.0074,,,0.0287,NEUTRAL,-0.0134,-0.0195,,,0.0406,NEUTRAL,0.0105,-0.0068,,,0.0497,NEUTRAL,-0.035,-0.0429,,,0.0588,NEUTRAL,,NEUTRAL,,NEUTRAL
115206527064725917,2025-09-15,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0257,0.0041,0.0053,0,1,"The Federal Government, under my auspices as President of the United States of America, has stepped into the complete criminal mess that was Washington, D.C., our Nation’s Capital. Because of this, D.",0.0175,0.0156,,,0.0128,NA,0.0186,0.0181,,,0.0182,NA,-0.014,-0.0133,,,0.0222,NA,0.0163,0.0074,,,0.0287,NA,-0.0134,-0.0195,,,0.0406,NA,0.0105,-0.0068,,,0.0497,NA,-0.035,-0.0429,,,0.0588,NA,,NA,,NA
115206570863756188,2025-09-15,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0257,0.0041,0.0053,0,1,"The Federal Government, under my auspices as President of the United States of America, has stepped into the complete criminal mess that was Washington, D.C., our Nation’s Capital. Because of this, D.",0.0175,0.0156,,,0.0128,NA,0.0186,0.0181,,,0.0182,NA,-0.014,-0.0133,,,0.0222,NA,0.0163,0.0074,,,0.0287,NA,-0.0134,-0.0195,,,0.0406,NA,0.0105,-0.0068,,,0.0497,NA,-0.035,-0.0429,,,0.0588,NA,,NA,,NA
115207991871277413,2025-09-15,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0257,0.0041,0.0053,0,1,"Governor Kathy Hochul of New York has Endorsed the “Liddle’ Communist,” Zohran Mamdani, running for Mayor of New York. This is a rather shocking development, and a very bad one for New York City. How ",0.0175,0.0156,,,0.0128,NEUTRAL,0.0186,0.0181,,,0.0182,NEUTRAL,-0.014,-0.0133,,,0.0222,NEUTRAL,0.0163,0.0074,,,0.0287,NEUTRAL,-0.0134,-0.0195,,,0.0406,NEUTRAL,0.0105,-0.0068,,,0.0497,NEUTRAL,-0.035,-0.0429,,,0.0588,NEUTRAL,,NEUTRAL,,NEUTRAL
